insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,K4E 4Y8,100 Marc Camp Suite 833,North Lindaside,ON,CANADA,891,Tim May,1954-04-29,2018,1,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,bigballs@gmail.com,2897308160,8,300,none,1,2022,5,2022,Other Type of Claim,1,2022,Wind/Hail Claim
H,M8X 6Y2,505 Shields Tunnel,East Paulville,ON,CANADA,,Billy Hill,1974-03-15,2024,3,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,7818397978,5,301,geothermal,1,2022,9,2022,Wind/Hail Claim,11,2024,Water Damage Claim
H,L3K 1T8,3927 Rebekah Overpass Apt. 586,West Amanda,ON,CANADA,53,Christopher Watson,1951-07-28,2018,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,150,geothermal,1,2022,1,2025,Wind/Hail Claim,6,2022,Water Damage Claim
H,P9H1Y8,0669 Goodman Route Apt. 563,Michaelstad,ON,CANADA,,Randall Patterson,1971-12-14,2024,2,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,2897308160,13,300,oil,1,2022,1,2025,Sewer Backup Claim,5,2023,Water Damage Claim
H,M2G 5L2,44006 Sara Falls,Mclaughlinstad,ON,CANADA,767,Michele Walker,1956-01-29,2020,3,FALSE,FALSE,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,bigballs@gmail.com,7818397978,8,150,water,1,2022,10,2024,Liability Claim,7,2023,Personal Property Claim
H,N2L 5J6,16484 April Circle Suite 584,New Michaelside,ON,CANADA,,Timothy Spears,1950-04-03,2016,2,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,7818397978,13,150,electric,1,2022,1,2024,Water Damage Claim,2,2022,Liability Claim
H,K9E9K5,71691 Ashley Islands Suite 279,North Isabel,ON,CANADA,,Mrs. Tara Pugh MD,1969-08-14,2011,3,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,8554654009,5,301,naturalgas,1,2022,12,2023,Sewer Backup Claim,12,2025,Personal Property Claim
H,P2P2S5,00587 Christopher Lane Apt. 622,Davisbury,ON,CANADA,115,April Rich,1983-05-19,2014,1,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,8,300,wood,1,2022,6,2021,Fire Claim,12,2022,Water Damage Claim
H,K1S 3N7,2624 Miller Plaza,Churchmouth,ON,CANADA,,Angela Bishop,1983-11-19,2010,1,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,7818397978,13,300,wood,1,2022,11,2023,Other Type of Claim,5,2021,Other Type of Claim
H,M7L6T5,7924 Bailey Springs Suite 773,Stevenview,ON,CANADA,,Amber Henry,1952-05-03,2021,1,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,2897308160,5,300,oil,1,2022,9,2022,Water Damage Claim,11,2022,Water Damage Claim
H,P1L 9E5,36794 Ray Rest,Brittanyside,ON,CANADA,629,Ryan Benitez,1979-09-06,2023,3,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,2897308160,16,150,geothermal,1,2022,4,2021,Liability Claim,8,2024,Personal Property Claim
H,P3R 3G8,8171 Stephanie Plains,Port Shelleyland,ON,CANADA,,Thomas Robertson,1953-11-27,2023,1,FALSE,TRUE,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,8554654009,8,301,radiant,1,2022,4,2024,Wind/Hail Claim,10,2022,Water Damage Claim
H,K2J 6P4,5591 Joe Corners Apt. 105,Andersonmouth,ON,CANADA,,Rachel Evans,1978-08-04,2023,2,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,301,radiant,1,2022,11,2022,Water Damage Claim,2,2023,Personal Property Claim
H,N4S 1V4,0147 Waller Forks,East Jennifer,ON,CANADA,733,Stephanie Anderson,2004-10-09,2016,3,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,8554654009,16,150,wood,1,2022,3,2022,Sewer Backup Claim,3,2022,Water Damage Claim
H,K9L9Y2,6406 Salazar Fields,New Luis,ON,CANADA,,Jose Grimes,1980-08-15,2024,1,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,5,150,wood,1,2022,12,2022,Wind/Hail Claim,6,2025,Wind/Hail Claim
H,P4P 4B3,00657 Bowman Union,Yatesville,ON,CANADA,,Gary Yates,1981-12-18,2023,1,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,3,bigballs@gmail.com,2897308160,8,300,oil,1,2022,7,2021,Water Damage Claim,7,2022,Other Type of Claim
H,L4K2J2,996 Diane Flats,Rachelborough,ON,CANADA,,Sylvia Simon,1947-09-26,2017,1,FALSE,FALSE,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,bigballs@gmail.com,8554654009,16,150,geothermal,1,2022,11,2024,Wind/Hail Claim,2,2025,Liability Claim
H,P5B 1J7,7176 White Gardens,Reillyhaven,ON,CANADA,188,Jaime Harmon,1950-04-27,2018,1,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,13,300,unknown,1,2022,10,2022,Wind/Hail Claim,8,2022,Liability Claim
H,M6R 2Y2,4211 Julie Groves Apt. 335,West Edwardhaven,ON,CANADA,,Casey Garcia,1945-04-17,2009,2,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,7818397978,5,150,unknown,1,2022,7,2021,Water Damage Claim,1,2021,Fire Claim
H,P7B1P3,85946 Michael Rest,North Gavinburgh,ON,CANADA,828,Tammy Burton,1963-12-02,2018,3,FALSE,TRUE,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,3,bigballs@gmail.com,8554654009,16,300,radiant,1,2022,9,2023,Sewer Backup Claim,2,2023,Other Type of Claim
H,N6H4L8,34822 Shannon Flats,South Beckyshire,ON,CANADA,,Timothy Aguilar,1981-03-19,2018,1,FALSE,TRUE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,0,bigballs@gmail.com,2897308160,16,300,wood,1,2022,3,2024,Fire Claim,9,2024,Personal Property Claim
H,P1G 9M9,4591 Andrea Viaduct,Marktown,ON,CANADA,,Carla Morgan,1959-08-11,2015,2,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,16,300,geothermal,1,2022,11,2023,Wind/Hail Claim,6,2022,Other Type of Claim
H,M2M 3V7,399 Bradley Island,Ericatown,ON,CANADA,,Martha Smith,2001-02-02,2020,3,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,16,150,radiant,1,2022,10,2023,Personal Property Claim,4,2021,Personal Property Claim
H,P5M 6E1,8939 Davis Road,Williamsborough,ON,CANADA,,Sarah Guerrero,1977-07-09,2019,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,bigballs@gmail.com,7818397978,5,150,radiant,1,2022,2,2022,Wind/Hail Claim,10,2023,Water Damage Claim
H,M4B1J3,45932 Denise Causeway,Smithmouth,ON,CANADA,,Wesley Knapp,2005-12-10,2024,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,16,301,unknown,1,2022,9,2023,Water Damage Claim,1,2023,Wind/Hail Claim
H,M2C2X1,20663 Emily Lights Apt. 146,West Scottmouth,ON,CANADA,,Gerald West,2003-12-21,2020,3,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,13,300,water,1,2022,7,2022,Water Damage Claim,6,2022,Fire Claim
H,M7P6P2,55202 Elizabeth Key,Jontown,ON,CANADA,462,Jeffery Valentine,1950-01-15,2011,1,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,8,2022,Water Damage Claim,7,2024,Wind/Hail Claim
H,K9X1X8,511 Melissa Harbor Suite 047,Williamsbury,ON,CANADA,951,Aaron Alvarez,1968-01-30,2009,2,FALSE,FALSE,0,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,13,150,wood,1,2022,2,2021,Liability Claim,3,2024,Water Damage Claim
H,P7R 7X3,89015 Estrada Vista Apt. 925,New Sylvia,ON,CANADA,720,Tiffany Sanchez,1974-06-21,2013,2,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,8,301,radiant,1,2022,12,2025,Personal Property Claim,5,2022,Fire Claim
H,M3Y7L2,542 Derrick Roads,Hannahport,ON,CANADA,,Michele Stephens,2000-10-17,2023,2,FALSE,FALSE,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,16,150,water,1,2022,7,2024,Sewer Backup Claim,7,2021,Wind/Hail Claim
H,M6P 9P4,293 Erin Squares Apt. 261,Lynchbury,ON,CANADA,,Shannon Black,1964-08-08,2021,1,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,13,150,geothermal,1,2022,7,2022,Liability Claim,3,2024,Other Type of Claim
H,M5T1B4,0713 Butler Causeway,East Eugeneshire,ON,CANADA,386,Timothy Ford,1945-06-04,2010,3,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,8,150,oil,1,2022,2,2025,Liability Claim,6,2022,Water Damage Claim
H,K4E2T6,75105 Heather Fall,Port Joy,ON,CANADA,350,Angela Mora,1963-09-09,2010,1,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,bigballs@gmail.com,8554654009,13,150,oil,1,2022,5,2024,Personal Property Claim,1,2024,Other Type of Claim
H,M5V 2J5,72773 Chris Vista,North Hollyland,ON,CANADA,966,Katherine Hammond,1998-09-06,2009,2,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,7818397978,5,150,water,1,2022,9,2025,Other Type of Claim,8,2022,Sewer Backup Claim
H,K7H 3E1,0006 Thompson Keys Apt. 364,Mayschester,ON,CANADA,,Lisa Singh,1947-01-16,2016,3,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,8,150,water,1,2022,8,2021,Fire Claim,3,2022,Liability Claim
H,L7T 5E9,82848 Richard Junctions Apt. 209,East Crystalmouth,ON,CANADA,,Pamela Johnson,1975-08-26,2022,1,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,8,150,radiant,1,2022,12,2023,Other Type of Claim,8,2022,Liability Claim
H,N5X 9H8,684 Madison Loop,West Jessicaland,ON,CANADA,606,Teresa Smith,1993-03-29,2016,1,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,2897308160,16,301,unknown,1,2022,10,2025,Wind/Hail Claim,10,2024,Fire Claim
H,P6X4P1,817 Amy Curve Apt. 855,South Kimberlybury,ON,CANADA,,Chelsea Escobar,1980-06-17,2021,1,FALSE,FALSE,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,5,301,geothermal,1,2022,9,2021,Water Damage Claim,5,2021,Fire Claim
H,N2B2A2,237 Nathaniel Underpass Suite 408,Brandontown,ON,CANADA,915,Stephanie King,1977-09-24,2015,2,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,13,301,electric,1,2022,1,2023,Liability Claim,9,2022,Other Type of Claim
H,N2G9V9,385 Robinson Roads,Smithside,ON,CANADA,,David Moore,1988-07-15,2017,2,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,7818397978,13,150,electric,1,2022,12,2021,Personal Property Claim,9,2023,Fire Claim
H,M5Y 4R9,39575 Hines Gardens Suite 263,Joseshire,ON,CANADA,334,Sean Lopez,1974-08-03,2020,1,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,5,301,wood,1,2022,1,2024,Water Damage Claim,2,2022,Liability Claim
H,N6J6Y1,63292 Williams Prairie Apt. 413,Brianburgh,ON,CANADA,,Sarah Hale,1975-11-30,2019,1,FALSE,TRUE,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,5,150,radiant,1,2022,11,2022,Wind/Hail Claim,6,2023,Water Damage Claim
H,L8M8G2,3827 Benjamin Key,Jessicamouth,ON,CANADA,771,Karina Mejia,1981-07-07,2018,3,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,3,bigballs@gmail.com,7818397978,8,301,none,1,2022,5,2024,Water Damage Claim,10,2024,Personal Property Claim
H,M4V 6X7,52832 Melissa Roads,East Melissa,ON,CANADA,,Anthony Watson,1969-09-29,2018,1,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,301,wood,1,2022,9,2024,Water Damage Claim,10,2022,Wind/Hail Claim
H,N5H1V8,342 Roman Inlet,Brianshire,ON,CANADA,569,Calvin Moody,1996-04-01,2011,3,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,2897308160,13,150,naturalgas,1,2022,10,2025,Personal Property Claim,6,2025,Liability Claim
H,P5B9P7,85279 Tony Orchard Suite 296,Ayerston,ON,CANADA,,Daniel Hughes,1970-11-23,2012,2,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,5,300,none,1,2022,7,2022,Water Damage Claim,5,2022,Wind/Hail Claim
H,L1S8B1,65512 Davis Mountains Apt. 101,West Thomashaven,ON,CANADA,,Sarah Campbell,1956-07-03,2020,3,FALSE,FALSE,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,7818397978,8,300,oil,1,2022,9,2023,Liability Claim,7,2022,Personal Property Claim
H,N9L4G8,227 Vance Camp Apt. 238,Vazquezchester,ON,CANADA,,Michael Mayo,1993-01-09,2012,2,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,1,bigballs@gmail.com,7818397978,8,150,naturalgas,1,2022,12,2022,Wind/Hail Claim,3,2024,Water Damage Claim
H,K9A 9X2,211 Susan Union,East Aaron,ON,CANADA,873,Katrina Hardin,2006-08-25,2021,3,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,bigballs@gmail.com,7818397978,5,301,unknown,1,2022,9,2024,Wind/Hail Claim,11,2021,Wind/Hail Claim
H,N4L 8Y1,848 Simon Villages Suite 440,Port Heiditown,ON,CANADA,328,Katherine Schultz,1980-12-05,2019,1,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,2897308160,16,300,wood,1,2022,8,2025,Sewer Backup Claim,6,2024,Other Type of Claim
H,P7J 7L8,465 Ronald Keys,Scottstad,ON,CANADA,80,Jennifer Hernandez,2000-08-22,2016,2,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,13,150,wood,1,2022,3,2024,Wind/Hail Claim,8,2021,Sewer Backup Claim
H,N8E 1V2,32206 Crystal Track,Jenkinstown,ON,CANADA,,Richard Flowers,1998-02-13,2015,2,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,7818397978,5,301,radiant,1,2022,5,2021,Wind/Hail Claim,2,2024,Personal Property Claim
H,K1K7Y8,877 Ramirez Haven,West Heatherberg,ON,CANADA,708,Michael Chapman,1945-05-10,2022,2,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,2897308160,5,301,wood,1,2022,6,2023,Liability Claim,10,2022,Wind/Hail Claim
H,N8T 1G9,450 Perez Street Suite 436,New Thomas,ON,CANADA,298,Stephanie Sims,1979-04-03,2012,1,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,bigballs@gmail.com,7818397978,5,150,naturalgas,1,2022,8,2024,Sewer Backup Claim,4,2025,Wind/Hail Claim
H,L7H 8K2,23444 Ward Ridge Suite 625,Dominiqueville,ON,CANADA,,Jack Contreras Jr.,1981-01-14,2018,2,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,16,301,electric,1,2022,12,2023,Sewer Backup Claim,3,2021,Sewer Backup Claim
H,L8C 5G5,465 Madison Loaf Apt. 042,Bryantown,ON,CANADA,,Lawrence Cain,1984-05-09,2019,3,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,bigballs@gmail.com,2897308160,16,300,wood,1,2022,3,2021,Fire Claim,1,2025,Sewer Backup Claim
H,P5S1V7,27005 Rodriguez Creek,Smithview,ON,CANADA,210,Crystal Miller,1970-08-30,2020,1,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,8554654009,16,150,unknown,1,2022,8,2025,Wind/Hail Claim,12,2024,Other Type of Claim
H,N3M3S7,30307 Jimenez Brooks Apt. 833,Hintonshire,ON,CANADA,44,Ryan Alvarado,1951-02-28,2011,1,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,16,150,geothermal,1,2022,11,2022,Wind/Hail Claim,9,2025,Personal Property Claim
H,M2X 2N3,99904 Mariah Hollow Apt. 693,North Elizabeth,ON,CANADA,856,Paul Morgan,1951-01-31,2012,3,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,2897308160,16,150,geothermal,1,2022,8,2021,Fire Claim,5,2023,Fire Claim
H,L3V 3G7,5616 Romero Junctions Apt. 693,Phillipsport,ON,CANADA,,Larry Johnson,1994-11-04,2013,3,FALSE,TRUE,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,7818397978,5,300,none,1,2022,7,2025,Sewer Backup Claim,5,2025,Sewer Backup Claim
H,P1Y 8L9,933 James Dam,Moraleshaven,ON,CANADA,393,Jennifer Fuentes,1996-11-06,2015,1,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,8,301,water,1,2022,11,2022,Personal Property Claim,9,2023,Sewer Backup Claim
H,P7P 4J2,39362 Dawn Coves Suite 245,Ellisfurt,ON,CANADA,757,Mary Washington,2004-12-02,2011,1,FALSE,FALSE,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,3,bigballs@gmail.com,2897308160,16,300,electric,1,2022,8,2022,Liability Claim,1,2021,Water Damage Claim
H,P2H 1S6,07074 Hayes Avenue Apt. 552,Kimberlyshire,ON,CANADA,,Kimberly Medina,1985-09-02,2017,1,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,8,301,electric,1,2022,2,2023,Fire Claim,8,2024,Fire Claim
H,L1C8R9,434 Chapman Terrace,Spencerberg,ON,CANADA,494,David Rodriguez,1994-09-08,2018,2,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,16,300,radiant,1,2022,11,2022,Other Type of Claim,7,2024,Wind/Hail Claim
H,N6N6G8,9983 Gross Lake,Rebeccastad,ON,CANADA,30,Nathaniel Burton,1986-02-06,2018,3,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,8554654009,5,301,none,1,2022,8,2022,Sewer Backup Claim,1,2021,Sewer Backup Claim
H,N5J 1P6,98290 Martin Mountain Suite 143,Harrisport,ON,CANADA,709,Charles Moore,1957-12-27,2022,2,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,16,150,water,1,2022,9,2025,Sewer Backup Claim,9,2022,Fire Claim
H,N9M 4N2,7215 Elizabeth Spurs Apt. 096,Smithberg,ON,CANADA,278,Michael Kelly,1956-06-25,2013,1,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,bigballs@gmail.com,7818397978,8,150,geothermal,1,2022,3,2024,Personal Property Claim,12,2022,Fire Claim
H,N2A 7M3,932 Lawson Glen,Anthonystad,ON,CANADA,,Nicole Roth,1984-11-19,2022,2,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,2897308160,16,301,unknown,1,2022,12,2023,Liability Claim,1,2022,Liability Claim
H,N2R 2J1,224 Rachel Ville Apt. 964,South Brianport,ON,CANADA,935,Sarah Nichols,1955-03-13,2012,2,FALSE,TRUE,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,8554654009,8,301,wood,1,2022,5,2025,Other Type of Claim,7,2022,Personal Property Claim
H,P1Y1K9,4601 Baker Court Suite 506,New Anna,ON,CANADA,,Todd Schneider,1947-01-31,2017,3,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,4,2022,Liability Claim,5,2024,Water Damage Claim
H,N5T 7T4,223 Stacy Plain,Anthonychester,ON,CANADA,,Angel Zamora,1966-04-04,2015,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,8554654009,5,301,geothermal,1,2022,1,2022,Fire Claim,5,2022,Sewer Backup Claim
H,K1K 2P5,5865 Parker Grove,East Elizabethtown,ON,CANADA,819,Pedro French,1961-03-23,2011,3,FALSE,TRUE,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,6,2024,Sewer Backup Claim,10,2022,Fire Claim
H,M7Y 9G1,1009 Jennifer Expressway Suite 179,East Erika,ON,CANADA,,Tammy Jimenez,2004-01-29,2018,1,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,8554654009,8,301,unknown,1,2022,8,2022,Sewer Backup Claim,3,2022,Fire Claim
H,M8R 9C3,6349 Green Knolls Apt. 910,Jacksonhaven,ON,CANADA,799,Susan Pineda,2006-05-11,2017,1,FALSE,TRUE,0,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,8554654009,16,300,geothermal,1,2022,9,2022,Sewer Backup Claim,8,2023,Water Damage Claim
H,L5L 1M2,832 Karen Shore Apt. 439,East Brett,ON,CANADA,,Gail Reed,1960-06-07,2011,1,FALSE,TRUE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,7818397978,5,300,electric,1,2022,9,2022,Sewer Backup Claim,6,2024,Sewer Backup Claim
H,L6J 8R2,88108 Miller Highway,East Garrettberg,ON,CANADA,,Ivan Perry,1966-04-08,2012,3,FALSE,TRUE,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,2897308160,5,150,geothermal,1,2022,1,2024,Liability Claim,4,2023,Water Damage Claim
H,L8L 1M7,84371 Williams Club,Davisburgh,ON,CANADA,,Sarah Schwartz,1956-02-24,2009,3,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,9,2022,Other Type of Claim,9,2024,Liability Claim
H,K9K 6S2,122 Diana Rapids Apt. 498,Brianstad,ON,CANADA,,Adam Smith,1975-01-07,2024,1,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,bigballs@gmail.com,7818397978,8,150,wood,1,2022,8,2021,Fire Claim,5,2023,Fire Claim
H,K4S9J3,95658 Jones Forks,Jessicaport,ON,CANADA,,Brandi Stark,1946-03-05,2024,1,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,bigballs@gmail.com,8554654009,16,301,geothermal,1,2022,12,2021,Wind/Hail Claim,12,2022,Liability Claim
H,K1H 3V3,1024 William Expressway,Lake Curtis,ON,CANADA,841,Paige Rivers,2006-06-07,2012,1,FALSE,TRUE,0,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,5,150,unknown,1,2022,6,2024,Sewer Backup Claim,4,2022,Water Damage Claim
H,L9G1A7,36902 Laurie Court,Port Petermouth,ON,CANADA,,William Reyes,1969-03-12,2013,2,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,5,150,electric,1,2022,8,2022,Wind/Hail Claim,11,2025,Personal Property Claim
H,P7N3M5,218 Ashley Spring Suite 138,East Christianchester,ON,CANADA,,Angie Reyes,1981-06-22,2022,3,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,5,150,oil,1,2022,6,2024,Liability Claim,9,2022,Fire Claim
H,N1G9Y4,0771 Mcdaniel Pines,Port Sandraville,ON,CANADA,,Margaret Johnson,1981-04-04,2012,2,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,2897308160,16,301,water,1,2022,5,2025,Fire Claim,2,2024,Personal Property Claim
